YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M
2023,3,27,8,1.82,1.89,2.36,204.8,212.98,28.52,0.43,2.15,7.79,-7.1,0.35,3.42,37.56,0,72.3,1.34,237.61,2.550896278,237.43
2023,3,27,9,2.56,2.72,3.23,295.42,310.73,43.16,0.98,4.8,10.05,-7.93,1.05,3.05,28.81,0,72.34,2.75,228.8,5.235048331,228.69
2023,3,27,10,3.11,3.35,3.9,364.6,383.8,54.09,1.52,7.62,11.58,-7.45,2.06,3.11,26.38,0,72.37,3.63,223.34,6.910263798,223.34
2023,3,27,11,3.47,3.75,4.3,407.5,431.45,61.8,1.92,9.77,12.58,-6.52,3.03,3.3,26.25,0,72.37,4.26,219.35,8.109565779,219.38
2023,3,27,12,3.43,3.79,4.41,408.15,438.1,61.11,1.95,9.92,13.12,-5.65,3.74,3.48,26.94,0,72.35,4.73,218.56,9.00428313,218.65
2023,3,27,13,3.1,3.62,4.24,367.92,415.85,54.91,1.68,8.5,13.09,-4.73,4.18,3.78,28.94,0,72.3,4.85,218.2,9.232721603,218.2
2023,3,27,14,2.51,3.15,3.78,297.75,360.7,43.51,1.19,6.02,12.59,-4.08,4.26,3.97,31.31,0,72.26,4.74,218.57,9.02331967,218.65
2023,3,27,15,1.95,2.45,3.07,224.33,280.23,32.17,0.69,3.42,11.65,-3.76,3.94,4.03,34.19,0,72.24,4.47,219.33,8.509333106,219.49
2023,3,27,16,1.36,1.61,2.15,153.2,182.98,21.04,0.28,1.4,10.26,-3.49,3.38,4.15,38.38,0,72.23,3.98,218.78,7.576542676,218.99
2023,3,27,17,0.55,0.68,1.1,59.98,74.3,7.91,0.04,0.2,8.4,-3.23,2.59,4.21,44.44,0.04,72.25,3.08,215.91,5.863254131,216.08
2023,3,27,18,0.04,0.04,0.13,3.25,4.27,0.49,0,0,5.19,-2.24,1.48,4.64,60.56,0.01,72.28,1.46,209.59,2.779334751,210.04
2023,3,27,19,0,0,0,0,0,0,0,0,4.26,-2.7,0.78,4.46,62.25,0.02,72.32,1.21,203.25,2.303421266,203.05
2023,3,27,20,0,0,0,0,0,0,0,0,4.05,-3.2,0.42,4.27,60.69,0.02,72.35,0.96,193.13,1.827507781,193.22
2023,3,27,21,0,0,0,0,0,0,0,0,3.82,-3.42,0.19,4.21,60.69,0.02,72.37,0.61,176.33,1.161228903,179.02
2023,3,27,22,0,0,0,0,0,0,0,0,2.88,-3.56,-0.35,4.15,64.19,0.01,72.38,0.3,127.48,0.571096182,128.66
2023,3,27,23,0,0,0,0,0,0,0,0,2.12,-3.75,-0.81,4.09,66.81,0.01,72.35,0.39,82.03,0.742425036,79.38
2023,3,28,0,0,0,0,0,0,0,0,0,1.54,-3.92,-1.19,4.03,68.81,0,72.32,0.49,73.3,0.93279043,69.75
2023,3,28,1,0,0,0,0,0,0,0,0,1.08,-4.09,-1.5,4.03,70.25,0.01,72.28,0.53,63.81,1.008936588,60.03
2023,3,28,2,0,0,0,0,0,0,0,0,0.65,-4.35,-1.85,3.91,71,0.01,72.24,0.61,50.76,1.161228903,49.07
2023,3,28,3,0,0,0,0,0,0,0,0,0.21,-4.77,-2.28,3.78,70.94,0.01,72.2,0.77,38.39,1.465813533,38.56
2023,3,28,4,0,0,0,0,0,0,0,0,-0.35,-5.4,-2.88,3.6,70.56,0,72.18,0.99,31.81,1.884617399,32.94
2023,3,28,5,0,0,0,0,0,0,0,0,-0.85,-6.25,-3.55,3.36,68.62,0,72.19,1.15,30.23,2.18920203,30.82
2023,3,28,6,0.1,0.1,0.29,8.8,10.3,1.25,0,0.02,-0.39,-6.64,-3.52,3.3,64.31,0,72.23,1.16,27.6,2.208238569,28.33
2023,3,28,7,0.84,0.83,1.35,87.15,87.65,10.82,0.06,0.33,3.8,-6.34,-1.27,3.42,49.5,0,72.29,1.23,22.34,2.341494345,22.86
2023,3,28,8,1.7,1.71,2.38,184.58,188.1,24.28,0.34,1.73,7.53,-4.55,1.49,3.91,43.31,0,72.34,1.3,253.2,2.47475012,253.19
2023,3,28,9,2.41,2.5,3.25,271.27,279.65,37.18,0.79,3.88,9.59,-3.28,3.15,4.27,41.31,0,72.36,2.72,230.24,5.177938713,230.26
2023,3,28,10,2.91,3.09,3.91,332.02,347.25,46.29,1.21,6.02,10.96,-2.44,4.26,4.52,40,0,72.4,3.68,223.62,7.005446494,223.7
2023,3,28,11,3.14,3.47,4.31,364.65,393.23,51.55,1.52,7.65,11.68,-1.56,5.06,4.76,40.44,0,72.41,4.27,221.74,8.128602318,221.75
2023,3,28,12,2.88,3.59,4.43,339.85,406.6,48.85,1.48,7.48,11.8,-1.15,5.33,4.94,41.25,0,72.4,4.63,219.6,8.813917736,219.62
2023,3,28,13,2.6,3.42,4.25,308.27,384.85,43.8,1.28,6.48,11.9,-1.1,5.4,4.94,41.12,0.01,72.37,4.95,218.79,9.423086997,218.83
2023,3,28,14,2.15,2.97,3.79,253.48,334.42,36.33,0.95,4.77,11.57,-1.35,5.12,4.82,41.25,0.02,72.34,5.01,218.55,9.537306233,218.55
2023,3,28,15,1.62,2.31,3.08,186.6,257.98,26.31,0.54,2.67,10.74,-1.74,4.5,4.7,42.25,0.03,72.31,4.67,218.61,8.890063894,218.64
2023,3,28,16,0.99,1.47,2.16,109.08,160.52,14.73,0.2,0.95,9.55,-2.02,3.76,4.58,44.81,0.04,72.31,3.97,218.92,7.557506137,218.96
2023,3,28,17,0.52,0.6,1.11,55.3,63.55,7.22,0.03,0.15,8.06,-2.04,3.01,4.58,49.62,0.04,72.34,2.92,219.57,5.558669501,219.66
2023,3,28,18,0.04,0.04,0.14,3.48,4.17,0.53,0,0,5.55,-1.58,1.98,4.82,61.56,0.02,72.37,1.41,218.26,2.684152054,219.46
2023,3,28,19,0,0,0,0,0,0,0,0,4.99,-2.56,1.21,4.46,59.31,0.02,72.41,0.89,220.38,1.694252005,219.76
2023,3,28,20,0,0,0,0,0,0,0,0,4.4,-2.92,0.73,4.33,60.25,0.02,72.45,0.22,223.53,0.418803867,219.29
2023,3,28,21,0,0,0,0,0,0,0,0,3.17,-3.1,0.04,4.27,64.81,0.01,72.47,0.36,52.13,0.685315418,51.1
2023,3,28,22,0,0,0,0,0,0,0,0,2.4,-3.24,-0.42,4.21,67.75,0.01,72.48,0.57,47.78,1.085082745,47.29
2023,3,28,23,0,0,0,0,0,0,0,0,1.83,-3.45,-0.81,4.15,69.44,0,72.46,0.69,43.15,1.313521218,42.65
2023,3,29,0,0,0,0,0,0,0,0,0,1.52,-3.74,-1.1,4.09,69.44,0,72.43,0.77,38.03,1.465813533,38.05
2023,3,29,1,0,0,0,0,0,0,0,0,1.15,-4.11,-1.48,3.97,69.25,0,72.4,0.9,33.69,1.713288545,34.32
2023,3,29,2,0,0,0,0,0,0,0,0,0.72,-4.66,-1.97,3.78,68.44,0,72.38,1.04,29.85,1.979800096,31.05
2023,3,29,3,0,0,0,0,0,0,0,0,-0.05,-5.43,-2.74,3.6,68.25,0,72.35,1.19,30.26,2.265348187,30.93
2023,3,29,4,0,0,0,0,0,0,0,0,-0.83,-6.38,-3.6,3.3,67.5,0,72.34,1.31,30.85,2.49378666,31.18
2023,3,29,5,0,0,0,0,0,0,0,0,-1.35,-7.37,-4.35,3.05,65.12,0,72.36,1.38,31.35,2.627042435,31.84
2023,3,29,6,0.11,0.12,0.3,9.6,11.67,1.38,0.01,0.02,-0.92,-7.63,-4.28,2.99,61.94,0,72.39,1.5,30.3,2.855480908,30.88
2023,3,29,7,0.96,0.96,1.37,103.33,104.35,13.12,0.09,0.45,3.71,-7.03,-1.67,3.17,46.69,0,72.44,1.92,31.88,3.655015562,31.87
2023,3,29,8,1.89,1.92,2.4,212.67,217.75,29.93,0.49,2.45,7.8,-6.99,0.41,3.17,35.06,0,72.48,0.69,333.15,1.313521218,333.68
2023,3,29,9,2.51,2.75,3.27,292.4,315.2,43.05,1.04,5.15,10.55,-6.22,2.16,3.42,31.12,0,72.5,2.7,237.64,5.139865635,237.57
2023,3,29,10,2.66,3.38,3.93,316.25,387.17,47.73,1.42,7.25,11.99,-4.94,3.53,3.72,31,0,72.52,3.9,227.84,7.424250361,227.89
2023,3,29,11,3.13,3.74,4.33,372.48,429.45,56.47,1.86,9.42,12.87,-3.83,4.52,4.03,31.5,0,72.52,4.56,224.93,8.680661961,224.94
2023,3,29,12,3.2,3.75,4.44,379.9,430.1,56.17,1.87,9.48,13.21,-3.1,5.05,4.21,32.38,0,72.5,4.84,223.95,9.213685063,224.01
2023,3,29,13,2.54,3.55,4.26,309.65,406.42,45.68,1.48,7.42,13.2,-2.7,5.26,4.33,33.25,0,72.45,4.94,223.4,9.404050457,223.43
2023,3,29,14,1.89,3.11,3.8,229.3,356.2,34.32,0.99,5.1,12.84,-2.55,5.15,4.39,34.38,0,72.41,4.99,222.33,9.499233154,222.4
2023,3,29,15,1.42,2.45,3.09,175.12,280.65,26.03,0.61,3.05,11.96,-2.63,4.67,4.39,36.25,0,72.38,4.94,220.26,9.404050457,220.4
2023,3,29,16,0.78,1.56,2.17,92.25,175.23,13.3,0.2,1,10.57,-2.77,3.9,4.33,39.31,0,72.39,4.43,219.42,8.433186949,219.53
2023,3,29,17,0.42,0.67,1.12,47.35,72.75,6.43,0.03,0.17,8.74,-2.79,2.98,4.33,44.44,0,72.41,3.31,217.52,6.301094537,217.71
2023,3,29,18,0.04,0.04,0.14,3.38,4.55,0.52,0,0,5.73,-1.92,1.9,4.7,59.06,0,72.44,1.51,211.47,2.874517447,211.97
2023,3,29,19,0,0,0,0,0,0,0,0,4.9,-2.74,1.08,4.39,58.75,0,72.48,1.06,203.92,2.017873175,203.6
2023,3,29,20,0,0,0,0,0,0,0,0,4.73,-3.15,0.79,4.27,57.75,0,72.53,0.6,174.07,1.142192363,174.76
2023,3,29,21,0,0,0,0,0,0,0,0,3.65,-3.45,0.1,4.15,60.81,0,72.56,0.47,96.65,0.894717351,95.53
2023,3,29,22,0,0,0,0,0,0,0,0,2.79,-3.63,-0.42,4.09,63.88,0,72.56,0.66,69.84,1.2564116,67.83
2023,3,29,23,0,0,0,0,0,0,0,0,2.1,-3.78,-0.84,4.03,66.38,0,72.55,0.75,60.48,1.427740454,58.23
2023,3,30,0,0,0,0,0,0,0,0,0,1.57,-4.07,-1.25,3.97,67.38,0,72.52,0.8,55.69,1.522923151,53.13
2023,3,30,1,0,0,0,0,0,0,0,0,1.19,-4.38,-1.6,3.85,67.56,0,72.48,0.81,50.48,1.54195969,48.44
2023,3,30,2,0,0,0,0,0,0,0,0,0.8,-4.72,-1.96,3.78,67.5,0,72.43,0.84,47.65,1.599069309,46.38
2023,3,30,3,0,0,0,0,0,0,0,0,0.45,-5.07,-2.31,3.66,67.19,0,72.38,0.86,37.28,1.637142387,37.08
2023,3,30,4,0,0,0,0,0,0,0,0,0.08,-5.49,-2.7,3.54,66.69,0,72.35,0.96,28.24,1.827507781,29.77
2023,3,30,5,0,0,0,0,0,0,0,0,-0.24,-6,-3.12,3.42,65.62,0,72.33,1.14,27.27,2.17016549,28.87
2023,3,30,6,0.09,0.1,0.32,8.8,10.62,1.27,0.01,0.02,0.24,-6.21,-2.99,3.36,62.31,0,72.34,1.27,28.78,2.417640502,29.6
2023,3,30,7,0.79,0.77,1.39,82.02,82.15,10.54,0.08,0.38,4.87,-5.6,-0.37,3.54,47.38,0,72.38,1.6,26.06,3.045846302,26.74
2023,3,30,8,1.66,1.69,2.42,183.75,188.55,24.59,0.4,2,8.66,-5.92,1.37,3.42,35.25,0,72.41,0.89,301.05,1.694252005,300.68
2023,3,30,9,2.37,2.52,3.29,271.25,285.62,37.89,0.9,4.48,10.96,-5.31,2.83,3.6,31.75,0,72.42,2.46,243.19,4.682988689,243.04
2023,3,30,10,2.7,3.16,3.94,317.98,361.33,45.75,1.34,6.8,12.48,-4.56,3.96,3.78,30.38,0,72.42,3.55,230.36,6.757971482,230.26
2023,3,30,11,3.01,3.58,4.34,358.8,411.9,52.41,1.71,8.67,13.44,-3.74,4.86,4.03,30.31,0,72.4,4.3,225.29,8.185711936,225.18
2023,3,30,12,2.46,3.58,4.45,298.1,409.55,43.13,1.41,7.23,13.74,-3.01,5.37,4.27,31.38,0,72.38,4.78,223.14,9.099465827,223.11
2023,3,30,13,1.75,3.41,4.27,217.92,388.7,32.27,1.04,5.23,13.55,-2.5,5.52,4.39,33,0,72.33,4.82,222.44,9.175611985,222.45
2023,3,30,14,1.45,2.89,3.81,177.88,326.12,25.66,0.73,3.73,13.08,-2.36,5.36,4.46,34.31,0,72.28,4.67,221.88,8.890063894,221.94
2023,3,30,15,1.05,2.26,3.09,130.62,255.73,18.95,0.44,2.2,12.18,-2.47,4.85,4.46,36.12,0,72.24,4.32,221.33,8.223785015,221.42
2023,3,30,16,0.55,1.43,2.18,63.95,158.17,8.83,0.13,0.65,10.99,-2.64,4.18,4.39,38.56,0,72.22,3.75,220.52,7.13870227,220.64
2023,3,30,17,0.36,0.61,1.13,38.75,65.65,5.14,0.03,0.15,9.26,-2.55,3.36,4.39,43.75,0,72.23,2.77,218.94,5.27312141,219.06
2023,3,30,18,0.05,0.04,0.15,3.67,4.42,0.55,0,0,6.42,-1.54,2.44,4.82,57.81,0.02,72.27,1.33,214.72,2.531859738,214.92
2023,3,30,19,0,0,0,0,0,0,0,0,5.92,-2.38,1.77,4.52,56,0.01,72.33,0.88,212.28,1.675215466,212.04
2023,3,30,20,0,0,0,0,0,0,0,0,5.3,-2.52,1.39,4.46,57.94,0,72.4,0.15,154.8,0.285548091,150.52
2023,3,30,21,0,0,0,0,0,0,0,0,3.95,-2.95,0.5,4.33,61.69,0,72.43,0.52,52.96,0.989900048,51.95
2023,3,30,22,0,0,0,0,0,0,0,0,3.06,-2.99,0.04,4.33,65.69,0,72.43,0.69,45,1.313521218,44.06
2023,3,30,23,0,0,0,0,0,0,0,0,2.51,-3.19,-0.34,4.27,67.31,0,72.42,0.77,38.39,1.465813533,38.31
2023,3,31,0,0,0,0,0,0,0,0,0,2.3,-3.47,-0.59,4.15,66.94,0,72.39,0.8,35.08,1.522923151,35.6
2023,3,31,1,0,0,0,0,0,0,0,0,2.34,-3.61,-0.63,4.09,66,0,72.35,0.8,33.85,1.522923151,34.66
2023,3,31,2,0,0,0,0,0,0,0,0,2.38,-3.79,-0.7,4.03,64.81,0,72.31,0.82,34.14,1.56099623,34.39
2023,3,31,3,0,0,0,0,0,0,0,0,2.38,-4.08,-0.85,3.97,63.31,0.01,72.27,0.85,37.18,1.618105848,37.02
2023,3,31,4,0,0,0,0,0,0,0,0,2.12,-4.77,-1.32,3.72,60.94,0.03,72.26,0.95,43.33,1.808471242,42.26
2023,3,31,5,0,0,0,0,0,0,0,0,1.89,-5.22,-1.67,3.6,59.75,0.04,72.27,1.02,45.31,1.941727017,44.29
2023,3,31,6,0.1,0.11,0.33,9.8,11.27,1.38,0.01,0.02,2.16,-5.09,-1.46,3.66,59.44,0.15,72.31,1.06,45,2.017873175,43.98
2023,3,31,7,0.77,0.79,1.41,82.5,85.12,10.64,0.09,0.4,5.87,-3.68,1.09,4.15,51.69,0.16,72.36,0.9,50.26,1.713288545,47.91
2023,3,31,8,1.42,1.57,2.44,156.42,172.52,20.71,0.34,1.7,8.83,-4.19,2.32,3.97,40.5,0.17,72.42,1.59,222.81,3.026809763,222.89
2023,3,31,9,2.05,2.32,3.3,234.08,258.95,31.58,0.76,3.77,10.19,-3.85,3.17,4.03,37.69,0.17,72.48,3.6,226.58,6.853154179,226.79
2023,3,31,10,2.36,2.93,3.96,277.48,332.15,38.44,1.12,5.75,10.11,-2.69,3.71,4.39,41.12,0.2,72.52,4.24,225.75,8.0714927,226.05
2023,3,31,11,2.36,3.4,4.35,288.33,391.65,41.77,1.39,7,9.08,-1.7,3.69,4.7,47.38,0.28,72.52,3.64,220.29,6.929300337,220.65
2023,3,31,12,1.93,3.37,4.46,241.8,388.27,35,1.17,5.85,8.75,-0.99,3.88,5,51.19,0.42,72.48,2.8,208.5,5.330231028,208.7
2023,3,31,13,1.31,3.27,4.28,170.05,377.15,24.91,0.8,4.05,9.64,-0.3,4.67,5.25,50.88,0.52,72.41,2.89,210.03,5.501559883,210.01
2023,3,31,14,1.12,2.78,3.81,139.48,315.77,19.56,0.53,2.7,9.65,0.03,4.84,5.43,52.19,0.81,72.36,3.58,224.82,6.815081101,224.86
2023,3,31,15,0.81,2.11,3.1,102.77,236.7,14.54,0.33,1.62,8.89,0.23,4.55,5.49,56.06,1.14,72.32,3.11,235.11,5.920363749,234.98
2023,3,31,16,0.53,1.29,2.19,63.2,139.23,8.64,0.12,0.62,8.37,0.24,4.3,5.55,58.62,1.29,72.3,2.14,245.21,4.073819429,244.78
2023,3,31,17,0.37,0.5,1.14,44.23,52.48,5.99,0.04,0.17,7.44,0.61,4.02,5.8,65.19,0.71,72.28,1.32,246.94,2.512823199,247.46
2023,3,31,18,0.04,0.04,0.15,3.05,3.73,0.43,0,0,4.81,0.44,2.63,5.8,78.38,0.33,72.29,0.5,242.24,0.951826969,244.49
2023,3,31,19,0,0,0,0,0,0,0,0,3.76,-0.22,1.77,5.49,79.5,0.14,72.34,0.18,282.26,0.342657709,292.99
2023,3,31,20,0,0,0,0,0,0,0,0,3.2,-0.68,1.26,5.31,80.5,0.06,72.39,0.22,10.12,0.418803867,13.24
2023,3,31,21,0,0,0,0,0,0,0,0,2.75,-0.94,0.9,5.31,82.38,0.03,72.42,0.47,42.98,0.894717351,38.58
2023,3,31,22,0,0,0,0,0,0,0,0,2.33,-1.54,0.4,5.07,81.81,0.01,72.41,0.61,46.04,1.161228903,41.57
2023,3,31,23,0,0,0,0,0,0,0,0,1.74,-2.56,-0.41,4.76,79.44,0.01,72.36,0.8,40.24,1.522923151,37.15
2023,4,1,0,0,0,0,0,0,0,0,0,1.55,-3.62,-1.03,4.33,73.69,0,72.3,0.93,36.49,1.770398163,34.95
2023,4,1,1,0,0,0,0,0,0,0,0,1.35,-5.04,-1.85,3.91,66.94,0,72.29,0.85,38.25,1.618105848,36.74
2023,4,1,2,0,0,0,0,0,0,0,0,1.4,-5.89,-2.25,3.66,63,0.06,72.28,0.64,40.53,1.218338521,38.73
2023,4,1,3,0,0,0,0,0,0,0,0,1.61,-5.99,-2.19,3.66,61.62,0.25,72.26,0.55,40.43,1.047009666,38.9
2023,4,1,4,0,0,0,0,0,0,0,0,1.9,-5.84,-1.97,3.66,60.5,0.35,72.23,0.56,38.78,1.066046206,38.05
2023,4,1,5,0,0,0,0,0,0,0,0,2.12,-6.12,-2,3.54,57.81,0.28,72.21,0.67,37.41,1.275448139,37.29
2023,4,1,6,0.08,0.09,0.35,7.5,8.77,0.98,0,0.02,2.58,-6.47,-1.94,3.48,54.38,0.11,72.22,0.72,39.73,1.370630836,39.29
2023,4,1,7,0.58,0.65,1.43,61.33,68.02,8.26,0.06,0.3,4.34,-5.14,-0.4,3.97,54.88,0.11,72.27,0.16,63.43,0.30458463,50.6
2023,4,1,8,1.18,1.46,2.45,127.42,155.55,17.16,0.27,1.38,6.04,-4.13,0.95,4.21,52.44,0.1,72.33,1.55,219.07,2.950663605,219.72
2023,4,1,9,1.49,2.22,3.32,167.85,242,23.06,0.53,2.62,7.26,-2.61,2.32,4.64,52.88,0.11,72.37,2.69,220.53,5.120829095,220.53
2023,4,1,10,1.69,2.8,3.97,199.3,308.7,27.83,0.79,4,8.65,-1.71,3.47,4.88,50.38,0.16,72.38,3.3,220.29,6.282057998,220.39
2023,4,1,11,2.33,3.29,4.36,270.67,370.62,38.73,1.23,6.2,9.44,-0.94,4.25,5.07,49.94,0.21,72.34,3.78,220.64,7.195811888,220.69
2023,4,1,12,2.1,3.82,4.47,271.9,450.02,42.37,1.45,7.23,9.56,-0.39,4.58,5.31,51.44,0.3,72.29,4.06,221.02,7.728834991,221.07
2023,4,1,13,1.8,3.62,4.29,235.95,423.3,36.2,1.18,5.92,9.19,0,4.59,5.43,54.25,0.36,72.22,4.13,220.4,7.862090767,220.55
2023,4,1,14,1.19,3.1,3.82,159.48,358.85,23.29,0.65,3.33,8.38,0.19,4.28,5.55,58.19,0.35,72.17,4.06,219.3,7.728834991,219.45
2023,4,1,15,0.68,2.35,3.11,88.38,268.35,12.52,0.27,1.35,6.99,0.25,3.62,5.55,64.31,0.28,72.13,3.73,216.92,7.100629191,217.08
2023,4,1,16,0.27,1.4,2.2,32.08,152.2,4.45,0.06,0.3,5.77,0.36,3.07,5.68,70.94,0.21,72.12,3.12,215.2,5.939400289,215.46
2023,4,1,17,0.24,0.57,1.15,26.9,59.25,3.79,0.02,0.1,4.78,0.54,2.65,5.8,77.81,0.14,72.13,2.25,212.81,4.283221362,212.75
2023,4,1,18,0.05,0.04,0.16,3.95,4.25,0.59,0,0,3.6,0.88,2.24,6.04,87.94,0.13,72.14,1.13,204.08,2.151128951,203.85
2023,4,1,19,0,0,0,0,0,0,0,0,2.93,0.75,1.83,5.98,92.06,0.11,72.16,0.66,188.13,1.2564116,188.32
2023,4,1,20,0,0,0,0,0,0,0,0,2.43,0.68,1.55,5.98,95.06,0.07,72.18,0.47,165.5,0.894717351,161.57
2023,4,1,21,0,0,0,0,0,0,0,0,1.9,0.52,1.22,5.92,97.5,0.06,72.19,0.42,145.71,0.799534654,128.44
2023,4,1,22,0,0,0,0,0,0,0,0,1.37,0.18,0.77,5.74,98.88,0.04,72.18,0.36,125.39,0.685315418,102.84
2023,4,1,23,0,0,0,0,0,0,0,0,0.93,-0.31,0.31,5.55,98.31,0.02,72.15,0.34,110.1,0.647242339,90.69
2023,4,2,0,0,0,0,0,0,0,0,0,0.57,-0.87,-0.15,5.31,96.5,0.01,72.11,0.35,99.04,0.666278879,83.44
2023,4,2,1,0,0,0,0,0,0,0,0,0.21,-1.49,-0.64,5.07,94.31,0.01,72.06,0.41,90,0.780498115,78.58
2023,4,2,2,0,0,0,0,0,0,0,0,-0.18,-2.22,-1.2,4.76,91.81,0.01,72,0.44,83.88,0.837607733,73.01
2023,4,2,3,0,0,0,0,0,0,0,0,-0.42,-3.07,-1.74,4.46,87.5,0.01,71.94,0.47,79.44,0.894717351,69.73
2023,4,2,4,0,0,0,0,0,0,0,0,-0.5,-3.95,-2.23,4.15,82.06,0,71.89,0.5,69.03,0.951826969,62.61
2023,4,2,5,0,0,0,0,0,0,0,0,-0.56,-4.74,-2.65,3.91,77.19,0,71.89,0.56,58.08,1.066046206,55.58
2023,4,2,6,0.11,0.12,0.37,10.17,12.52,1.55,0.01,0.02,0.04,-4.69,-2.33,3.91,73.5,0,71.92,0.5,53.84,0.951826969,50.55
2023,4,2,7,0.89,0.9,1.45,93.42,95.7,13.16,0.09,0.48,3.13,-3.18,-0.02,4.39,66.06,0,71.97,0.08,126.87,0.152292315,93.81
2023,4,2,8,1.87,1.89,2.47,210.38,213.3,31.09,0.49,2.5,5.65,-2.39,1.63,4.64,58.56,0,72.01,1.42,227.9,2.703188593,227.94
2023,4,2,9,2.1,2.68,3.33,248.33,305.75,37.62,0.88,4.35,7.56,-2.35,2.6,4.64,51.19,0,72.02,2.48,227.42,4.721061768,227.57
2023,4,2,10,2.87,3.36,3.98,336.58,387.8,52.9,1.5,7.52,8.87,-1.85,3.51,4.76,48.38,0,72.03,3.39,224.07,6.453386852,223.96
2023,4,2,11,2.74,3.7,4.38,327.33,427.2,51.71,1.63,8.25,9.62,-1,4.31,5.07,48.81,0,72.03,4.16,221.35,7.919200385,221.37
2023,4,2,12,2.64,3.79,4.48,323.17,440.7,51.24,1.66,8.33,9.8,-0.13,4.84,5.37,51.38,0.03,72.01,4.6,220.04,8.756808118,219.98
2023,4,2,13,2.52,3.59,4.3,308.9,414.2,47.84,1.49,7.52,9.37,0.6,4.98,5.68,55.88,0.09,71.98,4.65,219.47,8.851990815,219.49
2023,4,2,14,2.1,3.07,3.83,254.23,352.35,38.47,1.05,5.38,8.62,1.07,4.84,5.92,60.94,0.17,71.94,4.46,220.31,8.490296567,220.22
2023,4,2,15,1.6,2.34,3.12,189.48,265.25,27.72,0.6,2.98,7.75,1.39,4.57,6.1,66.31,0.22,71.92,4.21,221.24,8.014383082,221.26
2023,4,2,16,0.95,1.44,2.21,107.85,156.6,14.95,0.21,1.02,6.79,1.66,4.23,6.23,72.31,0.23,71.92,3.81,219.76,7.252921507,219.81
2023,4,2,17,0.47,0.61,1.16,50.85,63.7,7.34,0.04,0.2,5.63,1.95,3.79,6.35,80.12,0.24,71.94,3.1,216.7,5.90132721,216.69
2023,4,2,18,0.05,0.05,0.16,4.17,4.73,0.66,0,0,4.51,2.14,3.33,6.47,88.62,0.13,71.96,1.93,213.11,3.674052102,212.77
2023,4,2,19,0,0,0,0,0,0,0,0,3.75,2.12,2.94,6.53,94.38,0.13,71.99,1.37,214.51,2.608005896,213.1
2023,4,2,20,0,0,0,0,0,0,0,0,3.47,2.19,2.83,6.59,97,0.11,72.04,1.1,215.16,2.094019333,212.39
2023,4,2,21,0,0,0,0,0,0,0,0,3.28,2.29,2.78,6.65,99,0.1,72.06,0.77,205.26,1.465813533,205.36
2023,4,2,22,0,0,0,0,0,0,0,0,3.06,2.23,2.65,6.59,100,0.07,72.05,0.77,207.08,1.465813533,207.16
2023,4,2,23,0,0,0,0,0,0,0,0,2.81,2.11,2.46,6.53,100,0.05,72.03,0.67,205.67,1.275448139,206.57
2023,4,3,0,0,0,0,0,0,0,0,0,2.69,2.08,2.38,6.53,100,0.02,72,0.59,213.06,1.123155824,213.94
2023,4,3,1,0,0,0,0,0,0,0,0,2.58,2.06,2.32,6.53,100,0.01,71.96,0.53,229.76,1.008936588,229.24
2023,4,3,2,0,0,0,0,0,0,0,0,2.42,2,2.21,6.53,100,0.01,71.92,0.42,249.19,0.799534654,248.08
2023,4,3,3,0,0,0,0,0,0,0,0,2.12,1.83,1.98,6.47,100,0,71.89,0.32,285.75,0.60916926,291.04
2023,4,3,4,0,0,0,0,0,0,0,0,1.76,1.61,1.68,6.35,100,0,71.89,0.38,330.83,0.723388497,334.77
2023,4,3,5,0,0,0,0,0,0,0,0,1.36,1.22,1.29,6.16,100,0,71.91,0.63,354.29,1.199301981,356.05
2023,4,3,6,0.13,0.14,0.39,12.38,14.02,1.82,0.01,0.02,1.55,0.79,1.17,6.04,100,0,71.94,0.83,9.73,1.580032769,9.21
2023,4,3,7,0.94,0.93,1.47,97.95,98.98,13.27,0.11,0.55,4.75,0.81,2.78,6.04,81.25,0,71.99,1.27,0.71,2.417640502,1.09
2023,4,3,8,1.84,1.88,2.49,205.5,210.6,29.84,0.52,2.6,8.07,-0.13,3.98,5.68,60.5,0,72.05,1.06,285.89,2.017873175,285.56
2023,4,3,9,2.66,2.74,3.35,307.1,314.25,46.63,1.18,5.83,10.47,-0.92,4.77,5.31,48.38,0,72.1,2.65,235.56,5.044682938,235.45
2023,4,3,10,2.85,3.35,4,334.73,385.35,51.94,1.59,8.05,11.67,-0.32,5.68,5.43,45.94,0,72.14,3.76,226.26,7.15773881,226.39
2023,4,3,11,3.66,3.77,4.39,431.4,439.33,68.34,2.29,11.88,12.33,0.71,6.52,5.8,46.69,0,72.16,4.43,222.93,8.433186949,222.91
2023,4,3,12,3.14,3.85,4.49,384.38,452.02,61.07,2.11,10.8,12.37,1.62,7,6.1,49.12,0,72.16,4.68,222.56,8.909100433,222.59
